0VeZZD26dOsSbQVG__2017-05-15T14:06:37.414Z__2017-05-15T14:06:38.173Z__max_sagittal_angle	54.058466003725506
0VeZZD26dOsSbQVG__2017-05-15T14:06:38.253Z__2017-05-15T14:06:39.172Z__max_sagittal_angle	51.30365579255563
0VeZZD26dOsSbQVG__2017-05-15T14:06:39.252Z__2017-05-15T14:06:40.131Z__max_sagittal_angle	54.4941162382195
0VeZZD26dOsSbQVG__2017-05-15T14:08:33.674Z__2017-05-15T14:08:34.513Z__max_sagittal_angle	61.17478334196514
0VeZZD26dOsSbQVG__2017-05-15T14:08:34.553Z__2017-05-15T14:08:35.353Z__max_sagittal_angle	61.26477593712289
0VeZZD26dOsSbQVG__2017-05-15T14:08:35.392Z__2017-05-15T14:08:36.192Z__max_sagittal_angle	50.473114549943666
0VeZZD26dOsSbQVG__2017-05-15T14:08:38.87Z__2017-05-15T14:08:39.709Z__max_sagittal_angle	62.63176463134699
0VeZZD26dOsSbQVG__2017-05-15T14:08:39.789Z__2017-05-15T14:08:40.629Z__max_sagittal_angle	61.93630107423676
0VeZZD26dOsSbQVG__2017-05-15T14:08:40.668Z__2017-05-15T14:08:41.547Z__max_sagittal_angle	57.82278225615542
0VeZZD26dOsSbQVG__2017-05-15T14:08:41.586Z__2017-05-15T14:08:42.427Z__max_sagittal_angle	62.030420158806
0VeZZD26dOsSbQVG__2017-05-15T14:08:42.506Z__2017-05-15T14:08:43.304Z__max_sagittal_angle	66.39702165414703
0VeZZD26dOsSbQVG__2017-05-15T14:08:43.385Z__2017-05-15T14:08:44.145Z__max_sagittal_angle	61.9972677152939
0VeZZD26dOsSbQVG__2017-05-15T14:08:44.225Z__2017-05-15T14:08:45.025Z__max_sagittal_angle	67.08921999156499
0VeZZD26dOsSbQVG__2017-05-15T14:08:45.064Z__2017-05-15T14:08:45.863Z__max_sagittal_angle	68.55059827840714
0VeZZD26dOsSbQVG__2017-05-15T14:08:45.943Z__2017-05-15T14:08:46.702Z__max_sagittal_angle	62.68184437483374
0VeZZD26dOsSbQVG__2017-05-15T14:08:46.783Z__2017-05-15T14:08:47.543Z__max_sagittal_angle	55.46027871387484
0VeZZD26dOsSbQVG__2017-05-15T14:08:47.582Z__2017-05-15T14:08:48.341Z__max_sagittal_angle	54.310227886983604
0VeZZD26dOsSbQVG__2017-05-15T14:08:48.422Z__2017-05-15T14:08:49.221Z__max_sagittal_angle	59.17954010915533
0VeZZD26dOsSbQVG__2017-05-15T14:08:49.3Z__2017-05-15T14:08:50.1Z__max_sagittal_angle	61.930697706922956
0VeZZD26dOsSbQVG__2017-05-15T14:08:50.14Z__2017-05-15T14:08:51.059Z__max_sagittal_angle	63.393784243984214
0VeZZD26dOsSbQVG__2017-05-15T14:08:51.099Z__2017-05-15T14:08:51.939Z__max_sagittal_angle	60.00842397041395
0VeZZD26dOsSbQVG__2017-05-15T14:08:51.978Z__2017-05-15T14:08:52.897Z__max_sagittal_angle	56.85118633605012
0VeZZD26dOsSbQVG__2017-05-15T14:08:52.977Z__2017-05-15T14:08:53.897Z__max_sagittal_angle	63.118652805672895
0VeZZD26dOsSbQVG__2017-05-15T14:08:53.937Z__2017-05-15T14:08:54.856Z__max_sagittal_angle	61.93329795476342
0VeZZD26dOsSbQVG__2017-05-15T14:08:54.896Z__2017-05-15T14:08:55.775Z__max_sagittal_angle	59.59824405665007
0VeZZD26dOsSbQVG__2017-05-15T14:08:55.815Z__2017-05-15T14:08:56.774Z__max_sagittal_angle	56.728689481156295
0VeZZD26dOsSbQVG__2017-05-15T14:08:56.815Z__2017-05-15T14:08:57.773Z__max_sagittal_angle	62.00987144291491
0VeZZD26dOsSbQVG__2017-05-15T14:08:57.853Z__2017-05-15T14:08:58.853Z__max_sagittal_angle	66.28713868897138
0VeZZD26dOsSbQVG__2017-05-15T14:08:58.893Z__2017-05-15T14:08:59.772Z__max_sagittal_angle	64.54790851143181
0VeZZD26dOsSbQVG__2017-05-15T14:08:59.852Z__2017-05-15T14:09:00.771Z__max_sagittal_angle	62.18779126688629
0VeZZD26dOsSbQVG__2017-05-15T14:09:00.81Z__2017-05-15T14:09:01.689Z__max_sagittal_angle	61.43962511762676
0VeZZD26dOsSbQVG__2017-05-15T14:09:01.729Z__2017-05-15T14:09:02.609Z__max_sagittal_angle	62.36174570191424
0VeZZD26dOsSbQVG__2017-05-15T14:09:02.69Z__2017-05-15T14:09:03.609Z__max_sagittal_angle	62.034301382479896
0VeZZD26dOsSbQVG__2017-05-15T14:09:03.649Z__2017-05-15T14:09:04.528Z__max_sagittal_angle	59.68351861404422
0VeZZD26dOsSbQVG__2017-05-15T14:09:04.567Z__2017-05-15T14:09:05.486Z__max_sagittal_angle	59.20226367972203
0VeZZD26dOsSbQVG__2017-05-15T14:09:05.567Z__2017-05-15T14:09:06.486Z__max_sagittal_angle	62.73774095080469
0VeZZD26dOsSbQVG__2017-05-15T14:09:06.565Z__2017-05-15T14:09:07.524Z__max_sagittal_angle	66.29099631330968
0VeZZD26dOsSbQVG__2017-05-15T14:09:07.564Z__2017-05-15T14:09:08.445Z__max_sagittal_angle	60.24299940017763
0VeZZD26dOsSbQVG__2017-05-15T14:09:08.484Z__2017-05-15T14:09:09.323Z__max_sagittal_angle	59.41135038679574
0VeZZD26dOsSbQVG__2017-05-15T14:09:10.283Z__2017-05-15T14:09:11.162Z__max_sagittal_angle	53.20855956498426
0VeZZD26dOsSbQVG__2017-05-15T14:09:11.242Z__2017-05-15T14:09:12.162Z__max_sagittal_angle	59.91789997078389
0VeZZD26dOsSbQVG__2017-05-15T14:09:12.201Z__2017-05-15T14:09:13.241Z__max_sagittal_angle	66.04006834087922
0VeZZD26dOsSbQVG__2017-05-15T14:09:13.281Z__2017-05-15T14:09:14.239Z__max_sagittal_angle	62.396071488584425
0VeZZD26dOsSbQVG__2017-05-15T14:09:14.32Z__2017-05-15T14:09:15.318Z__max_sagittal_angle	63.34240228681379
